559857;Cheznovice;3211;CZ0326;29
512923;Chlebičov;8117;CZ0805;72
532878;Chleby;2101;CZ0201;2
599620;Chleby;2118;CZ0208;9
576310;Chleny;5208;CZ0524;48
556343;Chlistov;3205;CZ0322;25
532045;Chlístov;2101;CZ0201;2
548791;Chlístov;5202;CZ0524;48
590703;Chlístov;6113;CZ0634;62
534099;Chlístovice;2112;CZ0205;6
529770;Chlum;2125;CZ0201;2
529982;Chlum;3101;CZ0316;20
540803;Chlum;3211;CZ0326;29
557773;Chlum;3201;CZ0324;27
561614;Chlum;5101;CZ0511;32
590711;Chlum;6113;CZ0634;62
560375;Chlum Svaté Maří;4107;CZ0413;30
546461;Chlum u Třeboně;3114;CZ0313;16
550248;Chlumany;3109;CZ0315;19
557781;Chlumčany;3210;CZ0324;27
566233;Chlumčany;4207;CZ0424;38
536229;Chlumec;3103;CZ0312;15
568015;Chlumec;4214;CZ0427;41
570109;Chlumec nad Cidlinou;5205;CZ0521;43
595713;Chlumek;6114;CZ0635;66
595721;Chlumětín;6115;CZ0635;66
534820;Chlumín;2117;CZ0206;7
595705;Chlum-Korouhvice;6101;CZ0635;66
540307;Chlumy;3207;CZ0324;27
534455;Chlustina;2108;CZ0202;3
572730;Chmelík;5307;CZ0533;50
529788;Chmelná;2125;CZ0201;2
536903;Chobot;3101;CZ0316;20
580350;Choceň;5314;CZ0534;52
557803;Chocenice;3201;CZ0324;27
529796;Chocerady;2101;CZ0201;2
535923;Chocnějovice;2116;CZ0207;8
553727;Chocomyšl;3202;CZ0321;22
534447;Chodouň;2102;CZ0202;3
564923;Chodouny;4211;CZ0423;37
553735;Chodov;3202;CZ0321;22
560383;Chodov;4107;CZ0413;30
578011;Chodov;4103;CZ0412;24
560901;Chodová Planá;3215;CZ0327;31
564931;Chodovlice;4208;CZ0423;37
553743;Chodská Lhota;3202;CZ0321;22
560910;Chodský Újezd;3215;CZ0327;31
549355;Cholenice;5207;CZ0522;45
502839;Cholina;7105;CZ0712;71
575054;Choltice;5311;CZ0532;47
541141;Chomle;3211;CZ0326;29
572969;Chomutice;5204;CZ0522;45
562971;Chomutov;4203;CZ0422;34
588504;Chomýž;7201;CZ0721;60
532606;Choratice;2101;CZ0201;2
578096;Chornice;5308;CZ0533;50
534838;Chorušice;2114;CZ0206;7
542831;Choryně;7210;CZ0723;76
537217;Choťánky;2119;CZ0208;9
568759;Chotěboř;6104;CZ0631;42
550477;Chotěbudice;6106;CZ0634;62
555291;Chotěbuz;8104;CZ0803;69
539287;Choteč;2105;CZ020A;11
549037;Choteč;5207;CZ0522;45
575062;Choteč;5309;CZ0532;47
552453;Chotěmice;3110;CZ0317;21
578100;Chotěnov;5307;CZ0533;50
537225;Chotěšice;2119;CZ0208;9
557838;Chotěšov;3212;CZ0324;27
564940;Chotěšov;4208;CZ0423;37
535931;Chotětov;2115;CZ0207;8
579319;Chotěvice;5214;CZ0525;51
558940;Chotíkov;3208;CZ0325;28
540323;Chotilsko;2107;CZ020B;12
564958;Chotiměř;4208;CZ0423;37
564966;Chotiněves;4205;CZ0423;37
561622;Chotovice;5106;CZ0511;32
578118;Chotovice;5307;CZ0533;50
534994;Choťovice;2110;CZ0204;5
552461;Chotoviny;3112;CZ0317;21
534102;Chotusice;2104;CZ0205;6
533343;Chotutice;2110;CZ0204;5
535907;Chotýčany;3102;CZ0311;14
564109;Chotyně;5105;CZ0513;36
529818;Chotýšany;2101;CZ0201;2
552470;Choustník;3112;CZ0317;21
579327;Choustníkovo Hradiště;5203;CZ0525;51
566241;Chožov;4207;CZ0424;38
546429;Chraberce;4207;CZ0424;38
571539;Chrast;5304;CZ0531;44
537233;Chrást;2118;CZ0208;9
558966;Chrást;3209;CZ0323;26
564249;Chrást;2120;CZ020B;12
564117;Chrastava;5105;CZ0513;36
578126;Chrastavec;5312;CZ0533;50
553751;Chrastavice;3202;CZ0321;22
532037;Chrášťany;2101;CZ0201;2
533351;Chrášťany;2106;CZ0204;5
539295;Chrášťany;2105;CZ020A;11
541818;Chrášťany;2121;CZ020C;13
544591;Chrášťany;3115;CZ0311;14
540358;Chraštice;2120;CZ020B;12
551155;Chrášťovice;3111;CZ0316;20
563145;Chrbonín;3112;CZ0317;21
550264;Chroboly;3109;CZ0315;19
569305;Chromeč;7111;CZ0715;75
588512;Chropyně;7203;CZ0721;60
534706;Chroustov;2119;CZ0208;9
571547;Chroustovice;5304;CZ0531;44
568767;Chrtníč;6102;CZ0631;42
572764;Chrtníky;5311;CZ0532;47
581534;Chrudichromy;6202;CZ0641;53
571164;Chrudim;5304;CZ0531;44
533670;Chrustenice;2102;CZ0202;3
532398;Chržín;2124;CZ0203;4
573574;Chřenovice;6111;CZ0631;42
562530;Chřibská;4215;CZ0421;33
558974;Chříč;3206;CZ0325;28
583111;Chudčice;6209;CZ0643;55
556378;Chudenice;3205;CZ0322;25
556386;Chudenín;3205;CZ0322;25
568023;Chuderov;4214;CZ0427;41
570125;Chudeřice;5205;CZ0521;43
571849;Chudíř;2115;CZ0207;8
546810;Chudoslavice;4205;CZ0423;37
577154;Chuchelna;5107;CZ0514;49
507334;Chuchelná;8113;CZ0805;72
594164;Chvalatice;6220;CZ0647;65
506737;Chvalčov;7201;CZ0721;60
579335;Chvaleč;5214;CZ0525;51
557846;Chválenice;3209;CZ0323;26
575071;Chvaletice;5311;CZ0532;47
569909;Chvalíkovice;8117;CZ0805;72
574112;Chvalkovice;5206;CZ0523;46
593095;Chvalkovice;6205;CZ0646;64
588547;Chvalnov-Lísky;7203;CZ0721;60
537420;Chvalovice;3109;CZ0315;19
594172;Chvalovice;6220;CZ0647;65
545546;Chvalšiny;3103;CZ0312;15
534846;Chvatěruby;2111;CZ0206;7
575089;Chvojenec;5303;CZ0532;47
549223;Chyjice;5207;CZ0522;45
531294;Chyňava;2102;CZ0202;3
539309;Chýně;2105;CZ020A;11
513431;Chýnice;2105;CZ020A;11
552496;Chýnov;3112;CZ0317;21
561339;Chýstovice;6110;CZ0633;17
555207;Chyše;4103;CZ0412;24
549452;Chyšky;3107;CZ0314;18
561321;Chyšná;6110;CZ0633;17
575097;Chýšť;5309;CZ0532;47
584517;Ivaň;6213;CZ0643;55
589578;Ivaň;7108;CZ0713;61
583120;Ivančice;6208;CZ0643;55
593117;Ivanovice na Hané;6219;CZ0646;64
535966;Jabkenice;2115;CZ0207;8
581666;Jabloňany;6202;CZ0641;53
577162;Jablonec nad Jizerou;5104;CZ0514;49
563510;Jablonec nad Nisou;5103;CZ0512;35
540374;Jablonná;2120;CZ020B;12
580376;Jablonné nad Orlicí;5315;CZ0534;52
561631;Jablonné v Podještědí;5105;CZ0513;36
595730;Jabloňov;6114;CZ0635;66
542865;Jablůnka;7212;CZ0723;76
598259;Jablunkov;8110;CZ0802;68
548782;Jahodov;5213;CZ0524;48
555215;Jáchymov;4106;CZ0412;24
507377;Jakartovice;8117;CZ0805;72
554065;Jakubčovice nad Odrou;8116;CZ0804;70
590746;Jakubov u Moravských Budějovic;6106;CZ0634;62
553344;Jakubovice;7111;CZ0715;75
592226;Jalubí;7207;CZ0722;63
587249;Jamné;6105;CZ0632;59
580392;Jamné nad Orlicí;5315;CZ0534;52
594181;Jamolice;6212;CZ0647;65
595756;Jámy;6115;CZ0635;66
529842;Jankov;2126;CZ0201;2
544612;Jankov;3102;CZ0311;14
561461;Jankov;6110;CZ0633;17
575101;Jankovice;5311;CZ0532;47
588555;Jankovice;7202;CZ0721;60
592234;Jankovice;7207;CZ0722;63
553212;Janoušov;7111;CZ0715;75
544680;Janov;4202;CZ0421;33
565270;Janov;2121;CZ020C;13
576328;Janov;5202;CZ0524;48
578134;Janov;5307;CZ0533;50
597431;Janov;8114;CZ0801;67
563595;Janov nad Nisou;5103;CZ0512;35
570346;Janová;7212;CZ0723;76
507423;Janovice;8107;CZ0802;68
556394;Janovice nad Úhlavou;3205;CZ0322;25
561657;Janovice v Podještědí;5105;CZ0513;36
530395;Janská;4202;CZ0421;33
579351;Janské Lázně;5214;CZ0525;51
546658;Janův Důl;5105;CZ0513;36
578142;Janůvky;5308;CZ0533;50
542903;Jarcová;7210;CZ0723;76
588563;Jarohněvice;7203;CZ0721;60
574121;Jaroměř;5206;CZ0523;46
578151;Jaroměřice;5308;CZ0533;50
590754;Jaroměřice nad Rokytnou;6113;CZ0634;62
575119;Jaroslav;5303;CZ0532;47
594199;Jaroslavice;6220;CZ0647;65
578169;Jarošov;5307;CZ0533;50
546500;Jarošov nad Nežárkou;3105;CZ0313;16
558982;Jarov;3206;CZ0325;28
578541;Jarov;3201;CZ0324;27
532401;Jarpice;2124;CZ0203;4
590762;Jasenice;6107;CZ0634;62
574139;Jasenná;5206;CZ0523;46
585301;Jasenná;7211;CZ0724;57
541869;Javor;3205;CZ0322;25
595748;Javorek;6108;CZ0635;66
576336;Javornice;5213;CZ0524;48
529851;Javorník;2125;CZ0201;2
536148;Javorník;7102;CZ0711;77
572713;Javorník;5312;CZ0533;50
580406;Javorník;5314;CZ0534;52
586218;Javorník;6218;CZ0645;58
583154;Javůrek;6214;CZ0643;55
568783;Jedlá;6111;CZ0631;42
562963;Jedlany;3112;CZ0317;21
536288;Jedlí;7113;CZ0715;75
578185;Jedlová;5310;CZ0533;50
532410;Jedomělice;2124;CZ0203;4
575127;Jedousov;5311;CZ0532;47
581682;Jedovnice;6201;CZ0641;53
580414;Jehnědí;5313;CZ0534;52
590789;Jemnice;6106;CZ0634;62
532428;Jemníky;2124;CZ0203;4
505528;Jenčice;4208;CZ0423;37
539317;Jeneč;2105;CZ020A;11
547816;Jeníkov;5302;CZ0531;44
567582;Jeníkov;4213;CZ0426;40
570133;Jeníkovice;5205;CZ0521;43
575135;Jeníkovice;5311;CZ0532;47
537926;Jenišov;4103;CZ0412;24
563609;Jenišovice;5109;CZ0512;35
571563;Jenišovice;5304;CZ0531;44
538264;Jenštejn;2103;CZ0209;10
587265;Jersín;6105;CZ0632;59
572993;Jeřice;5204;CZ0522;45
568805;Jeřišno;6104;CZ0631;42
530484;Jeřmanice;5105;CZ0513;36
589586;Jesenec;7103;CZ0713;61
539325;Jesenice;2105;CZ020A;11
540391;Jesenice;2123;CZ020B;12
541834;Jesenice;2121;CZ020C;13
536385;Jeseník;7102;CZ0711;77
599468;Jeseník nad Odrou;8115;CZ0804;70
577171;Jesenný;5107;CZ0514;49
585319;Jestřabí;7209;CZ0724;57
533360;Jestřabí Lhota;2110;CZ0204;5
577189;Jestřabí v Krkonoších;5104;CZ0514;49
536393;Jestřebí;7113;CZ0715;75
561665;Jestřebí;5101;CZ0511;32
574147;Jestřebí;5211;CZ0523;46
532134;Ješetice;2126;CZ0201;2
549479;Jetětice;3107;CZ0314;18
574155;Jetřichov;5201;CZ0523;46
562556;Jetřichovice;4202;CZ0421;33
533378;Jevany;2122;CZ0209;10
578193;Jevíčko;5308;CZ0533;50
531871;Jeviněves;2114;CZ0206;7
594202;Jevišovice;6220;CZ0647;65
584525;Jevišovka;6211;CZ0644;56
575143;Jezbořice;5309;CZ0532;47
547191;Jezdkovice;8117;CZ0805;72
587273;Jezdovice;6105;CZ0632;59
556998;Jezernice;7104;CZ0714;74
594211;Jezeřany-Maršovice;6212;CZ0647;65
587281;Ježená;6105;CZ0632;59
593125;Ježkovice;6219;CZ0646;64
548073;Ježov;6103;CZ0633;17
586226;Ježov;6210;CZ0645;58
541753;Ježovy;3205;CZ0322;25
562084;Jickovice;3107;CZ0314;18
572659;Jičín;5207;CZ0522;45
573001;Jičíněves;5207;CZ0522;45
586846;Jihlava;6105;CZ0632;59
587290;Jihlávka;6105;CZ0632;59
537250;Jíkev;2118;CZ0208;9
548413;Jilem;6104;CZ0631;42
562769;Jilem;3105;CZ0313;16
577197;Jilemnice;5104;CZ0514;49
562564;Jílové;4202;CZ0421;33
563617;Jílové u Držkova;5110;CZ0512;35
539333;Jílové u Prahy;2105;CZ020A;11
544639;Jílovice;3113;CZ0311;14
576352;Jílovice;5205;CZ0521;43
539341;Jíloviště;2105;CZ020A;11
546011;Jimlín;4207;CZ0424;38
595772;Jimramov;6108;CZ0635;66
583171;Jinačovice;6209;CZ0643;55
540404;Jince;2120;CZ020B;12
513873;Jindřichov;7101;CZ0714;74
536521;Jindřichov;7111;CZ0715;75
597449;Jindřichov;8114;CZ0801;67
560413;Jindřichovice;4104;CZ0413;30
587303;Jindřichovice;6112;CZ0632;59
564133;Jindřichovice pod Smrkem;5102;CZ0513;36
545881;Jindřichův Hradec;3105;CZ0313;16
551163;Jinín;3111;CZ0316;20
539350;Jinočany;2105;CZ020A;11
549151;Jinolice;5207;CZ0522;45
590797;Jinošov;6107;CZ0634;62
550591;Jiratice;6106;CZ0634;62
563099;Jirkov;4203;CZ0422;34
538272;Jirny;2103;CZ0209;10
546585;Jiřetín pod Bukovou;5108;CZ0512;35
562572;Jiřetín pod Jedlovou;4215;CZ0421;33
548081;Jiřice;6103;CZ0633;17
599581;Jiřice;2113;CZ0208;9
594229;Jiřice u Miroslavi;6212;CZ0647;65
550841;Jiřice u Moravských Budějovic;6220;CZ0647;65
562581;Jiříkov;4212;CZ0421;33
597457;Jiříkov;8120;CZ0801;67
583189;Jiříkovice;6216;CZ0643;55
552534;Jistebnice;3112;CZ0317;21
599506;Jistebník;8101;CZ0804;70
546216;Jitkov;6104;CZ0631;42
531308;Jivina;2108;CZ0202;3
535974;Jivina;2116;CZ0207;8
579378;Jívka;5214;CZ0525;51
535761;Jivno;3102;CZ0311;14
503142;Jívová;7110;CZ0712;71
595802;Jívoví;6114;CZ0635;66
537268;Jizbice;2118;CZ0208;9
566039;Jizerní Vtelno;2115;CZ0207;8
511587;Josefov;4107;CZ0413;30
586234;Josefov;6206;CZ0645;58
529613;Josefův Důl;2115;CZ0207;8
563633;Josefův Důl;5103;CZ0512;35
549312;Kacákova Lhota;5207;CZ0522;45
577201;Kacanovy;5109;CZ0514;49
558991;Kaceřov;3208;CZ0325;28
560421;Kaceřov;4107;CZ0413;30
534129;Kácov;2112;CZ0205;6
532444;Kačice;2109;CZ0203;4
562491;Kačlehy;3105;CZ0313;16
563102;Kadaň;4204;CZ0422;34
531774;Kadlín;2114;CZ0206;7
595811;Kadolec;6114;CZ0635;66
551180;Kadov;3101;CZ0316;20
594237;Kadov;6212;CZ0647;65
595829;Kadov;6108;CZ0635;66
545554;Kájov;3103;CZ0312;15
579017;Kakejcov;3211;CZ0326;29
563111;Kalek;4203;CZ0422;34
536946;Kalenice;3111;CZ0316;20
587320;Kalhov;6105;CZ0632;59
538281;Kaliště;2122;CZ0209;10
548090;Kaliště;6103;CZ0633;17
587338;Kaliště;6105;CZ0632;59
565440;Kalivody;2121;CZ020C;13
595837;Kaly;6217;CZ0643;55
531031;Kamberk;2125;CZ0201;2
546453;Kámen;4202;CZ0421;33
548103;Kámen;6109;CZ0633;17
568821;Kámen;6102;CZ0631;42
566811;Kamenec;3211;CZ0326;29
578207;Kamenec u Poličky;5310;CZ0533;50
538299;Kamenice;2122;CZ0209;10
587346;Kamenice;6105;CZ0632;59
548111;Kamenice nad Lipou;6110;CZ0633;17
561681;Kamenický Šenov;5106;CZ0511;32
571571;Kameničky;5302;CZ0531;44
580422;Kameničná;5315;CZ0534;52
535982;Kamenná;3113;CZ0311;14
536571;Kamenná;7113;CZ0715;75
587362;Kamenná;6105;CZ0632;59
590801;Kamenná;6113;CZ0634;62
578215;Kamenná Horka;5312;CZ0533;50
568848;Kamenná Lhota;6111;CZ0631;42
537276;Kamenné Zboží;2118;CZ0208;9
532452;Kamenné Žehrovice;2109;CZ0203;4
598631;Kamenný Malíkov;3105;CZ0313;16
513032;Kamenný Most;2124;CZ0203;4
539368;Kamenný Přívoz;2105;CZ020A;11
541150;Kamenný Újezd;3211;CZ0326;29
544663;Kamenný Újezd;3102;CZ0311;14
546771;Kamýk;4205;CZ0423;37
540439;Kamýk nad Vltavou;2120;CZ020B;12
566144;Kanice;3202;CZ0321;22
583197;Kanice;6216;CZ0643;55
553778;Kaničky;3202;CZ0321;22
531651;Kanina;2114;CZ0206;7
585327;Kaňovice;7213;CZ0724;57
598275;Kaňovice;8106;CZ0802;68
545562;Kaplice;3106;CZ0312;15
570150;Káranice;5205;CZ0521;43
564974;Káraný;2103;CZ0209;10
546542;Kardašova Řečice;3105;CZ0313;16
572748;Karle;5312;CZ0533;50
599727;Karlík;2105;CZ020A;11
586242;Karlín;6206;CZ0645;58
595845;Karlov;6115;CZ0635;66
597473;Karlova Studánka;8103;CZ0801;67
565288;Karlova Ves;2121;CZ020C;13
577219;Karlovice;5109;CZ0514;49
587052;Karlovice;7213;CZ0724;57
597481;Karlovice;8103;CZ0801;67
554961;Karlovy Vary;4103;CZ0412;24
531316;Karlštejn;2102;CZ0202;3
587354;Karolín;7203;CZ0721;60
542911;Karolinka;7212;CZ0723;76
598917;Karviná;8111;CZ0803;69
559903;Kařez;3211;CZ0326;29
530361;Kařízek;3211;CZ0326;29
575151;Kasalice;5309;CZ0532;47
557862;Kasejovice;3207;CZ0324;27
585343;Kašava;7213;CZ0724;57
550256;Kašnice;6207;CZ0644;56
556432;Kašperské Hory;3214;CZ0322;25
542946;Kateřinice;7212;CZ0723;76
568643;Kateřinice;8112;CZ0804;70
530042;Katov;3110;CZ0317;21
587907;Katov;6217;CZ0643;55
551201;Katovice;3111;CZ0316;20
536008;Katusice;2115;CZ0207;8
559008;Kaznějov;3206;CZ0325;28
513415;Kbel;2110;CZ0204;5
557871;Kbel;3210;CZ0324;27
538183;Kbelany;3208;CZ0325;28
549169;Kbelnice;5207;CZ0522;45
590819;Kdousov;6106;CZ0634;62
553786;Kdyně;3202;CZ0321;22
565016;Keblice;4208;CZ0423;37
529907;Keblov;2125;CZ0201;2
541826;Kejnice;3203;CZ0322;25
548120;Kejžlice;6103;CZ0633;17
542989;Kelč;7210;CZ0723;76
586251;Kelčany;6210;CZ0645;58
592251;Kelníky;7213;CZ0724;57
549487;Kestřany;3108;CZ0314;18
583201;Ketkovice;6208;CZ0643;55
559911;Klabava;3211;CZ0326;29
542997;Kladeruby;7210;CZ0723;76
590827;Kladeruby nad Oslavou;6107;CZ0634;62
589594;Kladky;7103;CZ0713;61
569283;Kladníky;7104;CZ0714;74
532053;Kladno;2109;CZ0203;4
571580;Kladno;5302;CZ0531;44
533084;Kladruby;2125;CZ0201;2
559920;Kladruby;3211;CZ0326;29
560405;Kladruby;3111;CZ0316;20
560928;Kladruby;3213;CZ0327;31
567604;Kladruby;4213;CZ0426;40
575178;Kladruby nad Labem;5311;CZ0532;47
570168;Klamoš;5205;CZ0521;43
565024;Klapý;4208;CZ0423;37
557897;Klášter;3207;CZ0324;27
536024;Klášter Hradiště nad Jizerou;2116;CZ0207;8
563129;Klášterec nad Ohří;4204;CZ0422;34
580431;Klášterec nad Orlicí;5315;CZ0534;52
571687;Klášterní Skalice;2110;CZ0204;5
579386;Klášterská Lhota;5215;CZ0525;51
587371;Klatovec;6112;CZ0632;59
555771;Klatovy;3205;CZ0322;25
562688;Klec;3114;CZ0313;16
538311;Klecany;2103;CZ0209;10
553794;Klenčí pod Čerchovem;3202;CZ0321;22
565032;Kleneč;4211;CZ0423;37
541851;Klenová;3205;CZ0322;25
563986;Klenovice;3110;CZ0317;21
589608;Klenovice na Hané;7108;CZ0713;61
584541;Klentnice;6211;CZ0644;56
573787;Klešice;5304;CZ0531;44
538329;Klíčany;2103;CZ0209;10
599549;Klimkovice;8119;CZ0806;73
571211;Klínec;2105;CZ020A;11
567191;Klíny;4206;CZ0425;39
584550;Klobouky u Brna;6207;CZ0644;56
532461;Klobuky;2124;CZ0203;4
514047;Klokočí;7101;CZ0714;74
577227;Klokočí;5109;CZ0514;49
513628;Klokočná;2122;CZ0209;10
568856;Klokočov;6104;CZ0631;42
536687;Klopina;7106;CZ0715;75
589616;Klopotovice;7108;CZ0713;61
540447;Klučenice;2123;CZ020B;12
533386;Klučov;2106;CZ0204;5
590835;Klučov;6113;CZ0634;62
534137;Kluky;2104;CZ0205;6
549495;Kluky;3108;CZ0314;18
571075;Kluky;2115;CZ0207;8
534897;Kly;2114;CZ0206;7
532479;Kmetiněves;2124;CZ0203;4
586269;Kněždub;6218;CZ0645;58
539384;Kněževes;2105;CZ020A;11
541877;Kněževes;2121;CZ020C;13
581721;Kněževes;6202;CZ0641;53
595853;Kněževes;6115;CZ0635;66
537292;Kněžice;2119;CZ0208;9
574007;Kněžice;5304;CZ0531;44
590843;Kněžice;6105;CZ0632;59
551481;Kněžičky;2119;CZ0208;9
536041;Kněžmost;2116;CZ0207;8
573043;Kněžnice;5207;CZ0522;45
592269;Kněžpole;7207;CZ0722;63
587389;Knínice;6112;CZ0632;59
581739;Knínice;6202;CZ0641;53
598461;Kňovice;2123;CZ020B;12
532487;Knovíz;2124;CZ0203;4
548286;Knyk;6102;CZ0631;42
548146;Koberovice;6103;CZ0633;17
563641;Koberovy;5110;CZ0512;35
507504;Kobeřice;8113;CZ0805;72
593141;Kobeřice u Brna;6215;CZ0646;64
557218;Kobylá nad Vidnavkou;7102;CZ0711;77
584568;Kobylí;6207;CZ0644;56
573710;Kobylice;5212;CZ0521;43
531405;Kobylnice;2112;CZ0205;6
571172;Kobylnice;2115;CZ0207;8
583219;Kobylnice;6216;CZ0643;55
564141;Kobyly;5109;CZ0513;36
579394;Kocbeře;5203;CZ0525;51
536601;Kocelovice;3101;CZ0316;20
578231;Koclířov;5312;CZ0533;50
571610;Kočí;5304;CZ0531;44
578771;Kočín;3206;CZ0325;28
541559;Kočov;3215;CZ0327;31
579408;Kohoutov;5203;CZ0525;51
536067;Kochánky;2115;CZ0207;8
548529;Kochánov;6102;CZ0631;42
590851;Kojatice;6106;CZ0634;62
510645;Kojatín;6113;CZ0634;62
593150;Kojátky;6205;CZ0646;64
598712;Kojčice;6110;CZ0633;17
538345;Kojetice;2117;CZ0206;7
590860;Kojetice;6113;CZ0634;62
514055;Kojetín;7109;CZ0714;74
568881;Kojetín;6102;CZ0631;42
575194;Kojice;5311;CZ0532;47
541494;Kokašice;3213;CZ0327;31
514152;Kokory;7109;CZ0714;74
534901;Kokořín;2114;CZ0206;7
537306;Kolaje;2119;CZ0208;9
580465;Koldín;5314;CZ0534;52
532495;Koleč;2109;CZ0203;4
565199;Kolešov;2121;CZ020C;13
541893;Kolešovice;2121;CZ020C;13
533165;Kolín;2110;CZ0204;5
556467;Kolinec;3214;CZ0322;25
570974;Kolomuty;2115;CZ0207;8
555258;Kolová;4103;CZ0412;24
553816;Koloveč;3202;CZ0321;22
536733;Kolšov;7113;CZ0715;75
588598;Komárno;7201;CZ0721;60
531324;Komárov;2108;CZ0202;3
547123;Komárov;7110;CZ0712;71
549436;Komárov;7205;CZ0724;57
599280;Komárov;3110;CZ0317;21
590878;Komárovice;6106;CZ0634;62
535877;Komařice;3102;CZ0311;14
592277;Komňa;7208;CZ0722;63
507237;Komorní Lhotka;8121;CZ0802;68
548162;Komorovice;6103;CZ0633;17
593168;Komořany;6219;CZ0646;64
533394;Konárovice;2110;CZ0204;5
529931;Kondrac;2125;CZ0201;2
573051;Konecchlumí;5207;CZ0522;45
531332;Koněprusy;2102;CZ0202;3
590886;Koněšín;6113;CZ0634;62
531553;Konětopy;2103;CZ0209;10
589624;Konice;7103;CZ0713;61
564761;Konojedy;2122;CZ0209;10
560952;Konstantinovy Lázně;3213;CZ0327;31
573060;Kopidlno;5207;CZ0522;45
559024;Kopidlo;3206;CZ0325;28
553247;Kopřivná;7111;CZ0715;75
599565;Kopřivnice;8112;CZ0804;70
599204;Korkyně;2107;CZ020B;12
579033;Kornatice;3211;CZ0326;29
533793;Korno;2102;CZ0202;3
594253;Korolupy;6220;CZ0647;65
578258;Korouhev;5310;CZ0533;50
595861;Koroužné;6101;CZ0635;66
567221;Korozluky;4209;CZ0425;39
578266;Koruna;5308;CZ0533;50
588601;Koryčany;7203;CZ0721;60
559032;Koryta;3206;CZ0325;28
599557;Koryta;2116;CZ0207;8
592285;Korytná;7208;CZ0722;63
581755;Kořenec;6202;CZ0641;53
533408;Kořenice;2110;CZ0204;5
563668;Kořenov;5108;CZ0512;35
570176;Kosice;5205;CZ0521;43
570184;Kosičky;5205;CZ0521;43
570826;Kosmonosy;2115;CZ0207;8
539392;Kosoř;2105;CZ020A;11
536121;Kosořice;2115;CZ0207;8
574449;Kosořín;5314;CZ0534;52
536814;Kosov;7113;CZ0715;75
540498;Kosova Hora;2123;CZ020B;12
588521;Kostelany;7203;CZ0721;60
592293;Kostelany nad Moravou;7207;CZ0722;63
503916;Kostelec;3213;CZ0327;31
548928;Kostelec;5207;CZ0522;45
586277;Kostelec;6210;CZ0645;58
587401;Kostelec;6105;CZ0632;59
589632;Kostelec na Hané;7108;CZ0713;61
533416;Kostelec nad Černými lesy;2122;CZ0209;10
534935;Kostelec nad Labem;2117;CZ0206;7
576361;Kostelec nad Orlicí;5208;CZ0524;48
549509;Kostelec nad Vltavou;3107;CZ0314;18
571628;Kostelec u Heřmanova Městce;5304;CZ0531;44
588610;Kostelec u Holešova;7202;CZ0721;60
538370;Kostelec u Křížků;2122;CZ0209;10
576387;Kostelecké Horky;5208;CZ0524;48
536130;Kostelní Hlavno;2103;CZ0209;10
537314;Kostelní Lhota;2118;CZ0208;9
587419;Kostelní Myslová;6112;CZ0632;59
509108;Kostelní Radouň;3105;CZ0313;16
508357;Kostelní Vydří;3104;CZ0313;16
575232;Kostěnice;5309;CZ0532;47
584576;Kostice;6204;CZ0644;56
590894;Kostníky;6106;CZ0634;62
529630;Kostomlátky;2118;CZ0208;9
537331;Kostomlaty nad Labem;2118;CZ0208;9
567612;Kostomlaty pod Milešovkou;4213;CZ0426;40
565059;Kostomlaty pod Řípem;4211;CZ0423;37
507458;Košařiska;8121;CZ0802;68
566047;Košátky;2115;CZ0207;8
548171;Košetice;6110;CZ0633;17
551465;Košice;2112;CZ0205;6
552585;Košice;3112;CZ0317;21
537349;Košík;2118;CZ0208;9
592307;Košíky;7207;CZ0722;63
562955;Košín;3112;CZ0317;21
577235;Košťálov;5107;CZ0514;49
567621;Košťany;4213;CZ0426;40
566284;Koštice;4207;CZ0424;38
513555;Kotenčice;2120;CZ020B;12
595870;Kotlasy;6115;CZ0635;66
534072;Kotopeky;2108;CZ0202;3
540633;Kotovice;3212;CZ0324;27
581763;Kotvrdovice;6201;CZ0641;53
537357;Kounice;2113;CZ0208;9
541907;Kounov;2121;CZ020C;13
576395;Kounov;5202;CZ0524;48
529681;Koupě;2120;CZ020B;12
533424;Kouřim;2110;CZ0204;5
553824;Kout na Šumavě;3202;CZ0321;22
534943;Kouty;2119;CZ0208;9
548189;Kouty;6111;CZ0631;42
590908;Kouty;6113;CZ0634;62
548944;Kovač;5207;CZ0522;45
583227;Kovalovice;6216;CZ0643;55
589641;Koválovice-Osíčany;7108;CZ0713;61
571971;Kováň;2115;CZ0207;8
572012;Kovanec;2115;CZ0207;8
537373;Kovanice;2118;CZ0208;9
549517;Kovářov;3107;CZ0314;18
563137;Kovářská;4204;CZ0422;34
578177;Kovčín;3203;CZ0322;25
581771;Kozárov;6202;CZ0641;53
540536;Kozárovice;2120;CZ020B;12
550108;Kozlany;6219;CZ0646;64
590916;Kozlany;6113;CZ0634;62
500135;Kozlov;7107;CZ0712;71
568899;Kozlov;6111;CZ0631;42
587427;Kozlov;6105;CZ0632;59
595888;Kozlov;6114;CZ0635;66
540200;Kozlovice;3207;CZ0324;27
598321;Kozlovice;8106;CZ0802;68
530557;Kozly;4207;CZ0424;38
546232;Kozly;5101;CZ0511;32
529940;Kozmice;2101;CZ0201;2
547182;Kozmice;8109;CZ0805;72
533432;Kozojedy;2122;CZ0209;10
559041;Kozojedy;3206;CZ0325;28
565385;Kozojedy;2121;CZ020C;13
