562513;Hřensko;4202;CZ0421
548642;Hřibiny-Ledská;5208;CZ0524
579301;Hřibojedy;5203;CZ0525
540285;Hřiměždice;2107;CZ020B
546445;Hříšice;3104;CZ0313
566195;Hříškov;4207;CZ0424
566217;Hřivice;4207;CZ0424
585271;Hřivínův Újezd;7213;CZ0724
587222;Hubenov;6105;CZ0632
513580;Hudčice;2120;CZ020B
531227;Hudlice;2102;CZ0202
598691;Hukvaldy;8106;CZ0802
529737;Hulice;2125;CZ0201
588491;Hulín;7203;CZ0721
570087;Humburky;5212;CZ0521
547999;Humpolec;6103;CZ0633
562521;Huntířov;4202;CZ0421
559849;Hůrky;3211;CZ0326
530646;Hurtova Lhota;6102;CZ0631
535753;Hůry;3102;CZ0311
599522;Husí Lhota;2115;CZ0207
538256;Husinec;2103;CZ0209
550230;Husinec;3109;CZ0315
542784;Huslenky;7212;CZ0723
584495;Hustopeče;6207;CZ0644
513768;Hustopeče nad Bečvou;7101;CZ0714
592218;Huštěnovice;7207;CZ0722
542814;Hutisko-Solanec;7206;CZ0723
597414;Huzová;7110;CZ0712
593087;Hvězdlice;6219;CZ0646
529745;Hvězdonice;2101;CZ0201
590690;Hvězdoňovice;6113;CZ0634
558931;Hvozd;3206;CZ0325
565334;Hvozd;2121;CZ020C
589560;Hvozd;7103;CZ0713
531235;Hvozdec;2108;CZ0202
535613;Hvozdec;3102;CZ0311
583090;Hvozdec;6209;CZ0643
585289;Hvozdná;7213;CZ0724
539261;Hvozdnice;2105;CZ020A
573621;Hvozdnice;5205;CZ0521
540315;Hvožďany;2120;CZ020B
566331;Hvožďany;3202;CZ0321
550281;Hybrálec;6105;CZ0632
574163;Hynčice;5201;CZ0523
536113;Hynčina;7113;CZ0715
531243;Hýskov;2102;CZ0202
586200;Hýsly;6210;CZ0645
568007;Chabařovice;4214;CZ0427
534081;Chabeřice;2112;CZ0205
531251;Chaloupky;2108;CZ0202
556335;Chanovice;3203;CZ0322
565784;Charvatce;2115;CZ0207
568872;Charváty;7107;CZ0712
532886;Chářovice;2101;CZ0201
563081;Chbany;4204;CZ0422
554481;Cheb;4102;CZ0411
551139;Chelčice;3117;CZ0316
559857;Cheznovice;3211;CZ0326
512923;Chlebičov;8117;CZ0805
532878;Chleby;2101;CZ0201
599620;Chleby;2118;CZ0208
576310;Chleny;5208;CZ0524
556343;Chlistov;3205;CZ0322
532045;Chlístov;2101;CZ0201
548791;Chlístov;5202;CZ0524
590703;Chlístov;6113;CZ0634
534099;Chlístovice;2112;CZ0205
529770;Chlum;2125;CZ0201
529982;Chlum;3101;CZ0316
540803;Chlum;3211;CZ0326
557773;Chlum;3201;CZ0324
561614;Chlum;5101;CZ0511
590711;Chlum;6113;CZ0634
560375;Chlum Svaté Maří;4107;CZ0413
546461;Chlum u Třeboně;3114;CZ0313
550248;Chlumany;3109;CZ0315
557781;Chlumčany;3210;CZ0324
566233;Chlumčany;4207;CZ0424
536229;Chlumec;3103;CZ0312
568015;Chlumec;4214;CZ0427
570109;Chlumec nad Cidlinou;5205;CZ0521
595713;Chlumek;6114;CZ0635
595721;Chlumětín;6115;CZ0635
534820;Chlumín;2117;CZ0206
595705;Chlum-Korouhvice;6101;CZ0635
540307;Chlumy;3207;CZ0324
534455;Chlustina;2108;CZ0202
572730;Chmelík;5307;CZ0533
529788;Chmelná;2125;CZ0201
536903;Chobot;3101;CZ0316
580350;Choceň;5314;CZ0534
557803;Chocenice;3201;CZ0324
529796;Chocerady;2101;CZ0201
535923;Chocnějovice;2116;CZ0207
553727;Chocomyšl;3202;CZ0321
534447;Chodouň;2102;CZ0202
564923;Chodouny;4211;CZ0423
553735;Chodov;3202;CZ0321
560383;Chodov;4107;CZ0413
578011;Chodov;4103;CZ0412
560901;Chodová Planá;3215;CZ0327
564931;Chodovlice;4208;CZ0423
553743;Chodská Lhota;3202;CZ0321
560910;Chodský Újezd;3215;CZ0327
549355;Cholenice;5207;CZ0522
502839;Cholina;7105;CZ0712
575054;Choltice;5311;CZ0532
541141;Chomle;3211;CZ0326
572969;Chomutice;5204;CZ0522
562971;Chomutov;4203;CZ0422
588504;Chomýž;7201;CZ0721
532606;Choratice;2101;CZ0201
578096;Chornice;5308;CZ0533
534838;Chorušice;2114;CZ0206
542831;Choryně;7210;CZ0723
537217;Choťánky;2119;CZ0208
568759;Chotěboř;6104;CZ0631
550477;Chotěbudice;6106;CZ0634
555291;Chotěbuz;8104;CZ0803
539287;Choteč;2105;CZ020A
549037;Choteč;5207;CZ0522
575062;Choteč;5309;CZ0532
552453;Chotěmice;3110;CZ0317
578100;Chotěnov;5307;CZ0533
537225;Chotěšice;2119;CZ0208
557838;Chotěšov;3212;CZ0324
564940;Chotěšov;4208;CZ0423
535931;Chotětov;2115;CZ0207
579319;Chotěvice;5214;CZ0525
558940;Chotíkov;3208;CZ0325
540323;Chotilsko;2107;CZ020B
564958;Chotiměř;4208;CZ0423
564966;Chotiněves;4205;CZ0423
561622;Chotovice;5106;CZ0511
578118;Chotovice;5307;CZ0533
534994;Choťovice;2110;CZ0204
552461;Chotoviny;3112;CZ0317
534102;Chotusice;2104;CZ0205
533343;Chotutice;2110;CZ0204
535907;Chotýčany;3102;CZ0311
564109;Chotyně;5105;CZ0513
529818;Chotýšany;2101;CZ0201
552470;Choustník;3112;CZ0317
579327;Choustníkovo Hradiště;5203;CZ0525
566241;Chožov;4207;CZ0424
546429;Chraberce;4207;CZ0424
571539;Chrast;5304;CZ0531
537233;Chrást;2118;CZ0208
558966;Chrást;3209;CZ0323
564249;Chrást;2120;CZ020B
564117;Chrastava;5105;CZ0513
578126;Chrastavec;5312;CZ0533
553751;Chrastavice;3202;CZ0321
532037;Chrášťany;2101;CZ0201
533351;Chrášťany;2106;CZ0204
539295;Chrášťany;2105;CZ020A
541818;Chrášťany;2121;CZ020C
544591;Chrášťany;3115;CZ0311
540358;Chraštice;2120;CZ020B
551155;Chrášťovice;3111;CZ0316
563145;Chrbonín;3112;CZ0317
550264;Chroboly;3109;CZ0315
569305;Chromeč;7111;CZ0715
588512;Chropyně;7203;CZ0721
534706;Chroustov;2119;CZ0208
571547;Chroustovice;5304;CZ0531
568767;Chrtníč;6102;CZ0631
572764;Chrtníky;5311;CZ0532
581534;Chrudichromy;6202;CZ0641
571164;Chrudim;5304;CZ0531
533670;Chrustenice;2102;CZ0202
532398;Chržín;2124;CZ0203
573574;Chřenovice;6111;CZ0631
562530;Chřibská;4215;CZ0421
558974;Chříč;3206;CZ0325
583111;Chudčice;6209;CZ0643
556378;Chudenice;3205;CZ0322
556386;Chudenín;3205;CZ0322
568023;Chuderov;4214;CZ0427
570125;Chudeřice;5205;CZ0521
571849;Chudíř;2115;CZ0207
546810;Chudoslavice;4205;CZ0423
577154;Chuchelna;5107;CZ0514
507334;Chuchelná;8113;CZ0805
594164;Chvalatice;6220;CZ0647
506737;Chvalčov;7201;CZ0721
579335;Chvaleč;5214;CZ0525
557846;Chválenice;3209;CZ0323
575071;Chvaletice;5311;CZ0532
569909;Chvalíkovice;8117;CZ0805
574112;Chvalkovice;5206;CZ0523
593095;Chvalkovice;6205;CZ0646
588547;Chvalnov-Lísky;7203;CZ0721
537420;Chvalovice;3109;CZ0315
594172;Chvalovice;6220;CZ0647
545546;Chvalšiny;3103;CZ0312
534846;Chvatěruby;2111;CZ0206
575089;Chvojenec;5303;CZ0532
549223;Chyjice;5207;CZ0522
531294;Chyňava;2102;CZ0202
539309;Chýně;2105;CZ020A
513431;Chýnice;2105;CZ020A
552496;Chýnov;3112;CZ0317
561339;Chýstovice;6110;CZ0633
555207;Chyše;4103;CZ0412
549452;Chyšky;3107;CZ0314
561321;Chyšná;6110;CZ0633
575097;Chýšť;5309;CZ0532
584517;Ivaň;6213;CZ0643
589578;Ivaň;7108;CZ0713
583120;Ivančice;6208;CZ0643
593117;Ivanovice na Hané;6219;CZ0646
535966;Jabkenice;2115;CZ0207
581666;Jabloňany;6202;CZ0641
577162;Jablonec nad Jizerou;5104;CZ0514
563510;Jablonec nad Nisou;5103;CZ0512
540374;Jablonná;2120;CZ020B
580376;Jablonné nad Orlicí;5315;CZ0534
561631;Jablonné v Podještědí;5105;CZ0513
595730;Jabloňov;6114;CZ0635
542865;Jablůnka;7212;CZ0723
598259;Jablunkov;8110;CZ0802
548782;Jahodov;5213;CZ0524
555215;Jáchymov;4106;CZ0412
507377;Jakartovice;8117;CZ0805
554065;Jakubčovice nad Odrou;8116;CZ0804
590746;Jakubov u Moravských Budějovic;6106;CZ0634
553344;Jakubovice;7111;CZ0715
592226;Jalubí;7207;CZ0722
587249;Jamné;6105;CZ0632
580392;Jamné nad Orlicí;5315;CZ0534
594181;Jamolice;6212;CZ0647
595756;Jámy;6115;CZ0635
529842;Jankov;2126;CZ0201
544612;Jankov;3102;CZ0311
561461;Jankov;6110;CZ0633
575101;Jankovice;5311;CZ0532
588555;Jankovice;7202;CZ0721
592234;Jankovice;7207;CZ0722
553212;Janoušov;7111;CZ0715
544680;Janov;4202;CZ0421
565270;Janov;2121;CZ020C
576328;Janov;5202;CZ0524
578134;Janov;5307;CZ0533
597431;Janov;8114;CZ0801
563595;Janov nad Nisou;5103;CZ0512
570346;Janová;7212;CZ0723
507423;Janovice;8107;CZ0802
556394;Janovice nad Úhlavou;3205;CZ0322
561657;Janovice v Podještědí;5105;CZ0513
530395;Janská;4202;CZ0421
579351;Janské Lázně;5214;CZ0525
546658;Janův Důl;5105;CZ0513
578142;Janůvky;5308;CZ0533
542903;Jarcová;7210;CZ0723
588563;Jarohněvice;7203;CZ0721
574121;Jaroměř;5206;CZ0523
578151;Jaroměřice;5308;CZ0533
590754;Jaroměřice nad Rokytnou;6113;CZ0634
575119;Jaroslav;5303;CZ0532
594199;Jaroslavice;6220;CZ0647
578169;Jarošov;5307;CZ0533
546500;Jarošov nad Nežárkou;3105;CZ0313
558982;Jarov;3206;CZ0325
578541;Jarov;3201;CZ0324
532401;Jarpice;2124;CZ0203
590762;Jasenice;6107;CZ0634
574139;Jasenná;5206;CZ0523
585301;Jasenná;7211;CZ0724
541869;Javor;3205;CZ0322
595748;Javorek;6108;CZ0635
576336;Javornice;5213;CZ0524
529851;Javorník;2125;CZ0201
536148;Javorník;7102;CZ0711
572713;Javorník;5312;CZ0533
580406;Javorník;5314;CZ0534
586218;Javorník;6218;CZ0645
583154;Javůrek;6214;CZ0643
568783;Jedlá;6111;CZ0631
562963;Jedlany;3112;CZ0317
536288;Jedlí;7113;CZ0715
578185;Jedlová;5310;CZ0533
532410;Jedomělice;2124;CZ0203
575127;Jedousov;5311;CZ0532
581682;Jedovnice;6201;CZ0641
580414;Jehnědí;5313;CZ0534
590789;Jemnice;6106;CZ0634
532428;Jemníky;2124;CZ0203
505528;Jenčice;4208;CZ0423
539317;Jeneč;2105;CZ020A
547816;Jeníkov;5302;CZ0531
567582;Jeníkov;4213;CZ0426
570133;Jeníkovice;5205;CZ0521
575135;Jeníkovice;5311;CZ0532
537926;Jenišov;4103;CZ0412
563609;Jenišovice;5109;CZ0512
571563;Jenišovice;5304;CZ0531
538264;Jenštejn;2103;CZ0209
587265;Jersín;6105;CZ0632
572993;Jeřice;5204;CZ0522
568805;Jeřišno;6104;CZ0631
530484;Jeřmanice;5105;CZ0513
589586;Jesenec;7103;CZ0713
539325;Jesenice;2105;CZ020A
540391;Jesenice;2123;CZ020B
541834;Jesenice;2121;CZ020C
536385;Jeseník;7102;CZ0711
599468;Jeseník nad Odrou;8115;CZ0804
577171;Jesenný;5107;CZ0514
585319;Jestřabí;7209;CZ0724
533360;Jestřabí Lhota;2110;CZ0204
577189;Jestřabí v Krkonoších;5104;CZ0514
536393;Jestřebí;7113;CZ0715
561665;Jestřebí;5101;CZ0511
574147;Jestřebí;5211;CZ0523
532134;Ješetice;2126;CZ0201
549479;Jetětice;3107;CZ0314
574155;Jetřichov;5201;CZ0523
562556;Jetřichovice;4202;CZ0421
533378;Jevany;2122;CZ0209
578193;Jevíčko;5308;CZ0533
531871;Jeviněves;2114;CZ0206
594202;Jevišovice;6220;CZ0647
584525;Jevišovka;6211;CZ0644
575143;Jezbořice;5309;CZ0532
547191;Jezdkovice;8117;CZ0805
587273;Jezdovice;6105;CZ0632
556998;Jezernice;7104;CZ0714
594211;Jezeřany-Maršovice;6212;CZ0647
587281;Ježená;6105;CZ0632
593125;Ježkovice;6219;CZ0646
548073;Ježov;6103;CZ0633
586226;Ježov;6210;CZ0645
541753;Ježovy;3205;CZ0322
562084;Jickovice;3107;CZ0314
572659;Jičín;5207;CZ0522
573001;Jičíněves;5207;CZ0522
586846;Jihlava;6105;CZ0632
587290;Jihlávka;6105;CZ0632
537250;Jíkev;2118;CZ0208
548413;Jilem;6104;CZ0631
562769;Jilem;3105;CZ0313
577197;Jilemnice;5104;CZ0514
562564;Jílové;4202;CZ0421
563617;Jílové u Držkova;5110;CZ0512
539333;Jílové u Prahy;2105;CZ020A
544639;Jílovice;3113;CZ0311
576352;Jílovice;5205;CZ0521
539341;Jíloviště;2105;CZ020A
546011;Jimlín;4207;CZ0424
595772;Jimramov;6108;CZ0635
583171;Jinačovice;6209;CZ0643
540404;Jince;2120;CZ020B
513873;Jindřichov;7101;CZ0714
536521;Jindřichov;7111;CZ0715
597449;Jindřichov;8114;CZ0801
560413;Jindřichovice;4104;CZ0413
587303;Jindřichovice;6112;CZ0632
564133;Jindřichovice pod Smrkem;5102;CZ0513
545881;Jindřichův Hradec;3105;CZ0313
551163;Jinín;3111;CZ0316
539350;Jinočany;2105;CZ020A
549151;Jinolice;5207;CZ0522
590797;Jinošov;6107;CZ0634
550591;Jiratice;6106;CZ0634
563099;Jirkov;4203;CZ0422
538272;Jirny;2103;CZ0209
546585;Jiřetín pod Bukovou;5108;CZ0512
562572;Jiřetín pod Jedlovou;4215;CZ0421
548081;Jiřice;6103;CZ0633
599581;Jiřice;2113;CZ0208
594229;Jiřice u Miroslavi;6212;CZ0647
550841;Jiřice u Moravských Budějovic;6220;CZ0647
562581;Jiříkov;4212;CZ0421
597457;Jiříkov;8120;CZ0801
583189;Jiříkovice;6216;CZ0643
552534;Jistebnice;3112;CZ0317
599506;Jistebník;8101;CZ0804
546216;Jitkov;6104;CZ0631
531308;Jivina;2108;CZ0202
535974;Jivina;2116;CZ0207
579378;Jívka;5214;CZ0525
535761;Jivno;3102;CZ0311
503142;Jívová;7110;CZ0712
595802;Jívoví;6114;CZ0635
537268;Jizbice;2118;CZ0208
566039;Jizerní Vtelno;2115;CZ0207
511587;Josefov;4107;CZ0413
586234;Josefov;6206;CZ0645
529613;Josefův Důl;2115;CZ0207
563633;Josefův Důl;5103;CZ0512
549312;Kacákova Lhota;5207;CZ0522
577201;Kacanovy;5109;CZ0514
558991;Kaceřov;3208;CZ0325
560421;Kaceřov;4107;CZ0413
534129;Kácov;2112;CZ0205
532444;Kačice;2109;CZ0203
562491;Kačlehy;3105;CZ0313
563102;Kadaň;4204;CZ0422
531774;Kadlín;2114;CZ0206
595811;Kadolec;6114;CZ0635
551180;Kadov;3101;CZ0316
594237;Kadov;6212;CZ0647
595829;Kadov;6108;CZ0635
545554;Kájov;3103;CZ0312
579017;Kakejcov;3211;CZ0326
563111;Kalek;4203;CZ0422
536946;Kalenice;3111;CZ0316
587320;Kalhov;6105;CZ0632
538281;Kaliště;2122;CZ0209
548090;Kaliště;6103;CZ0633
587338;Kaliště;6105;CZ0632
565440;Kalivody;2121;CZ020C
595837;Kaly;6217;CZ0643
531031;Kamberk;2125;CZ0201
546453;Kámen;4202;CZ0421
548103;Kámen;6109;CZ0633
568821;Kámen;6102;CZ0631
566811;Kamenec;3211;CZ0326
578207;Kamenec u Poličky;5310;CZ0533
538299;Kamenice;2122;CZ0209
587346;Kamenice;6105;CZ0632
548111;Kamenice nad Lipou;6110;CZ0633
561681;Kamenický Šenov;5106;CZ0511
571571;Kameničky;5302;CZ0531
580422;Kameničná;5315;CZ0534
535982;Kamenná;3113;CZ0311
536571;Kamenná;7113;CZ0715
587362;Kamenná;6105;CZ0632
590801;Kamenná;6113;CZ0634
578215;Kamenná Horka;5312;CZ0533
568848;Kamenná Lhota;6111;CZ0631
537276;Kamenné Zboží;2118;CZ0208
532452;Kamenné Žehrovice;2109;CZ0203
598631;Kamenný Malíkov;3105;CZ0313
513032;Kamenný Most;2124;CZ0203
539368;Kamenný Přívoz;2105;CZ020A
541150;Kamenný Újezd;3211;CZ0326
544663;Kamenný Újezd;3102;CZ0311
546771;Kamýk;4205;CZ0423
540439;Kamýk nad Vltavou;2120;CZ020B
566144;Kanice;3202;CZ0321
583197;Kanice;6216;CZ0643
553778;Kaničky;3202;CZ0321
531651;Kanina;2114;CZ0206
585327;Kaňovice;7213;CZ0724
598275;Kaňovice;8106;CZ0802
545562;Kaplice;3106;CZ0312
570150;Káranice;5205;CZ0521
564974;Káraný;2103;CZ0209
546542;Kardašova Řečice;3105;CZ0313
572748;Karle;5312;CZ0533
599727;Karlík;2105;CZ020A
586242;Karlín;6206;CZ0645
595845;Karlov;6115;CZ0635
597473;Karlova Studánka;8103;CZ0801
565288;Karlova Ves;2121;CZ020C
577219;Karlovice;5109;CZ0514
587052;Karlovice;7213;CZ0724
597481;Karlovice;8103;CZ0801
554961;Karlovy Vary;4103;CZ0412
531316;Karlštejn;2102;CZ0202
587354;Karolín;7203;CZ0721
542911;Karolinka;7212;CZ0723
598917;Karviná;8111;CZ0803
559903;Kařez;3211;CZ0326
530361;Kařízek;3211;CZ0326
575151;Kasalice;5309;CZ0532
557862;Kasejovice;3207;CZ0324
585343;Kašava;7213;CZ0724
550256;Kašnice;6207;CZ0644
556432;Kašperské Hory;3214;CZ0322
542946;Kateřinice;7212;CZ0723
568643;Kateřinice;8112;CZ0804
530042;Katov;3110;CZ0317
587907;Katov;6217;CZ0643
551201;Katovice;3111;CZ0316
536008;Katusice;2115;CZ0207
559008;Kaznějov;3206;CZ0325
513415;Kbel;2110;CZ0204
557871;Kbel;3210;CZ0324
538183;Kbelany;3208;CZ0325
549169;Kbelnice;5207;CZ0522
590819;Kdousov;6106;CZ0634
553786;Kdyně;3202;CZ0321
565016;Keblice;4208;CZ0423
529907;Keblov;2125;CZ0201
541826;Kejnice;3203;CZ0322
548120;Kejžlice;6103;CZ0633
542989;Kelč;7210;CZ0723
586251;Kelčany;6210;CZ0645
592251;Kelníky;7213;CZ0724
549487;Kestřany;3108;CZ0314
583201;Ketkovice;6208;CZ0643
559911;Klabava;3211;CZ0326
542997;Kladeruby;7210;CZ0723
590827;Kladeruby nad Oslavou;6107;CZ0634
589594;Kladky;7103;CZ0713
569283;Kladníky;7104;CZ0714
532053;Kladno;2109;CZ0203
571580;Kladno;5302;CZ0531
533084;Kladruby;2125;CZ0201
559920;Kladruby;3211;CZ0326
560405;Kladruby;3111;CZ0316
560928;Kladruby;3213;CZ0327
567604;Kladruby;4213;CZ0426
575178;Kladruby nad Labem;5311;CZ0532
570168;Klamoš;5205;CZ0521
565024;Klapý;4208;CZ0423
557897;Klášter;3207;CZ0324
536024;Klášter Hradiště nad Jizerou;2116;CZ0207
563129;Klášterec nad Ohří;4204;CZ0422
580431;Klášterec nad Orlicí;5315;CZ0534
571687;Klášterní Skalice;2110;CZ0204
579386;Klášterská Lhota;5215;CZ0525
587371;Klatovec;6112;CZ0632
555771;Klatovy;3205;CZ0322
562688;Klec;3114;CZ0313
538311;Klecany;2103;CZ0209
553794;Klenčí pod Čerchovem;3202;CZ0321
565032;Kleneč;4211;CZ0423
541851;Klenová;3205;CZ0322
563986;Klenovice;3110;CZ0317
589608;Klenovice na Hané;7108;CZ0713
584541;Klentnice;6211;CZ0644
573787;Klešice;5304;CZ0531
538329;Klíčany;2103;CZ0209
599549;Klimkovice;8119;CZ0806
571211;Klínec;2105;CZ020A
567191;Klíny;4206;CZ0425
584550;Klobouky u Brna;6207;CZ0644
532461;Klobuky;2124;CZ0203
514047;Klokočí;7101;CZ0714
577227;Klokočí;5109;CZ0514
513628;Klokočná;2122;CZ0209
568856;Klokočov;6104;CZ0631
536687;Klopina;7106;CZ0715
589616;Klopotovice;7108;CZ0713
540447;Klučenice;2123;CZ020B
533386;Klučov;2106;CZ0204
590835;Klučov;6113;CZ0634
534137;Kluky;2104;CZ0205
549495;Kluky;3108;CZ0314
571075;Kluky;2115;CZ0207
534897;Kly;2114;CZ0206
532479;Kmetiněves;2124;CZ0203
586269;Kněždub;6218;CZ0645
539384;Kněževes;2105;CZ020A
541877;Kněževes;2121;CZ020C
581721;Kněževes;6202;CZ0641
595853;Kněževes;6115;CZ0635
537292;Kněžice;2119;CZ0208
574007;Kněžice;5304;CZ0531
590843;Kněžice;6105;CZ0632
551481;Kněžičky;2119;CZ0208
536041;Kněžmost;2116;CZ0207
573043;Kněžnice;5207;CZ0522
592269;Kněžpole;7207;CZ0722
587389;Knínice;6112;CZ0632
581739;Knínice;6202;CZ0641
598461;Kňovice;2123;CZ020B
532487;Knovíz;2124;CZ0203
548286;Knyk;6102;CZ0631
548146;Koberovice;6103;CZ0633
563641;Koberovy;5110;CZ0512
507504;Kobeřice;8113;CZ0805
593141;Kobeřice u Brna;6215;CZ0646
557218;Kobylá nad Vidnavkou;7102;CZ0711
584568;Kobylí;6207;CZ0644
573710;Kobylice;5212;CZ0521
531405;Kobylnice;2112;CZ0205
571172;Kobylnice;2115;CZ0207
583219;Kobylnice;6216;CZ0643
564141;Kobyly;5109;CZ0513
579394;Kocbeře;5203;CZ0525
536601;Kocelovice;3101;CZ0316
578231;Koclířov;5312;CZ0533
571610;Kočí;5304;CZ0531
578771;Kočín;3206;CZ0325
541559;Kočov;3215;CZ0327
579408;Kohoutov;5203;CZ0525
536067;Kochánky;2115;CZ0207
548529;Kochánov;6102;CZ0631
590851;Kojatice;6106;CZ0634
510645;Kojatín;6113;CZ0634
593150;Kojátky;6205;CZ0646
598712;Kojčice;6110;CZ0633
538345;Kojetice;2117;CZ0206
590860;Kojetice;6113;CZ0634
514055;Kojetín;7109;CZ0714
568881;Kojetín;6102;CZ0631
575194;Kojice;5311;CZ0532
541494;Kokašice;3213;CZ0327
514152;Kokory;7109;CZ0714
534901;Kokořín;2114;CZ0206
537306;Kolaje;2119;CZ0208
580465;Koldín;5314;CZ0534
532495;Koleč;2109;CZ0203
565199;Kolešov;2121;CZ020C
541893;Kolešovice;2121;CZ020C
533165;Kolín;2110;CZ0204
556467;Kolinec;3214;CZ0322
570974;Kolomuty;2115;CZ0207
555258;Kolová;4103;CZ0412
553816;Koloveč;3202;CZ0321
536733;Kolšov;7113;CZ0715
588598;Komárno;7201;CZ0721
531324;Komárov;2108;CZ0202
547123;Komárov;7110;CZ0712
549436;Komárov;7205;CZ0724
599280;Komárov;3110;CZ0317
590878;Komárovice;6106;CZ0634
535877;Komařice;3102;CZ0311
592277;Komňa;7208;CZ0722
507237;Komorní Lhotka;8121;CZ0802
548162;Komorovice;6103;CZ0633
593168;Komořany;6219;CZ0646
533394;Konárovice;2110;CZ0204
529931;Kondrac;2125;CZ0201
573051;Konecchlumí;5207;CZ0522
531332;Koněprusy;2102;CZ0202
590886;Koněšín;6113;CZ0634
531553;Konětopy;2103;CZ0209
589624;Konice;7103;CZ0713
564761;Konojedy;2122;CZ0209
560952;Konstantinovy Lázně;3213;CZ0327
573060;Kopidlno;5207;CZ0522
559024;Kopidlo;3206;CZ0325
553247;Kopřivná;7111;CZ0715
599565;Kopřivnice;8112;CZ0804
599204;Korkyně;2107;CZ020B
579033;Kornatice;3211;CZ0326
533793;Korno;2102;CZ0202
594253;Korolupy;6220;CZ0647
578258;Korouhev;5310;CZ0533
595861;Koroužné;6101;CZ0635
567221;Korozluky;4209;CZ0425
578266;Koruna;5308;CZ0533
588601;Koryčany;7203;CZ0721
559032;Koryta;3206;CZ0325
599557;Koryta;2116;CZ0207
592285;Korytná;7208;CZ0722
581755;Kořenec;6202;CZ0641
533408;Kořenice;2110;CZ0204
563668;Kořenov;5108;CZ0512
570176;Kosice;5205;CZ0521
570184;Kosičky;5205;CZ0521
570826;Kosmonosy;2115;CZ0207
539392;Kosoř;2105;CZ020A
536121;Kosořice;2115;CZ0207
574449;Kosořín;5314;CZ0534
536814;Kosov;7113;CZ0715
540498;Kosova Hora;2123;CZ020B
588521;Kostelany;7203;CZ0721
592293;Kostelany nad Moravou;7207;CZ0722
503916;Kostelec;3213;CZ0327
548928;Kostelec;5207;CZ0522
586277;Kostelec;6210;CZ0645
587401;Kostelec;6105;CZ0632
589632;Kostelec na Hané;7108;CZ0713
533416;Kostelec nad Černými lesy;2122;CZ0209
534935;Kostelec nad Labem;2117;CZ0206
576361;Kostelec nad Orlicí;5208;CZ0524
549509;Kostelec nad Vltavou;3107;CZ0314
571628;Kostelec u Heřmanova Městce;5304;CZ0531
588610;Kostelec u Holešova;7202;CZ0721
538370;Kostelec u Křížků;2122;CZ0209
576387;Kostelecké Horky;5208;CZ0524
536130;Kostelní Hlavno;2103;CZ0209
537314;Kostelní Lhota;2118;CZ0208
587419;Kostelní Myslová;6112;CZ0632
509108;Kostelní Radouň;3105;CZ0313
508357;Kostelní Vydří;3104;CZ0313
575232;Kostěnice;5309;CZ0532
584576;Kostice;6204;CZ0644
590894;Kostníky;6106;CZ0634
529630;Kostomlátky;2118;CZ0208
537331;Kostomlaty nad Labem;2118;CZ0208
567612;Kostomlaty pod Milešovkou;4213;CZ0426
565059;Kostomlaty pod Řípem;4211;CZ0423
507458;Košařiska;8121;CZ0802
566047;Košátky;2115;CZ0207
548171;Košetice;6110;CZ0633
551465;Košice;2112;CZ0205
552585;Košice;3112;CZ0317
537349;Košík;2118;CZ0208
592307;Košíky;7207;CZ0722
562955;Košín;3112;CZ0317
577235;Košťálov;5107;CZ0514
567621;Košťany;4213;CZ0426
566284;Koštice;4207;CZ0424
513555;Kotenčice;2120;CZ020B
595870;Kotlasy;6115;CZ0635
534072;Kotopeky;2108;CZ0202
540633;Kotovice;3212;CZ0324
581763;Kotvrdovice;6201;CZ0641
537357;Kounice;2113;CZ0208
541907;Kounov;2121;CZ020C
576395;Kounov;5202;CZ0524
529681;Koupě;2120;CZ020B
533424;Kouřim;2110;CZ0204
553824;Kout na Šumavě;3202;CZ0321
534943;Kouty;2119;CZ0208
548189;Kouty;6111;CZ0631
590908;Kouty;6113;CZ0634
548944;Kovač;5207;CZ0522
583227;Kovalovice;6216;CZ0643
589641;Koválovice-Osíčany;7108;CZ0713
571971;Kováň;2115;CZ0207
572012;Kovanec;2115;CZ0207
537373;Kovanice;2118;CZ0208
549517;Kovářov;3107;CZ0314
563137;Kovářská;4204;CZ0422
578177;Kovčín;3203;CZ0322
581771;Kozárov;6202;CZ0641
540536;Kozárovice;2120;CZ020B
550108;Kozlany;6219;CZ0646
590916;Kozlany;6113;CZ0634
500135;Kozlov;7107;CZ0712
568899;Kozlov;6111;CZ0631
587427;Kozlov;6105;CZ0632
595888;Kozlov;6114;CZ0635
540200;Kozlovice;3207;CZ0324
598321;Kozlovice;8106;CZ0802
530557;Kozly;4207;CZ0424
546232;Kozly;5101;CZ0511
529940;Kozmice;2101;CZ0201
547182;Kozmice;8109;CZ0805
533432;Kozojedy;2122;CZ0209
559041;Kozojedy;3206;CZ0325
565385;Kozojedy;2121;CZ020C
572136;Kozojedy;5207;CZ0522
586285;Kozojídky;6218;CZ0645
559059;Kozolupy;3208;CZ0325
571792;Kozomín;2111;CZ0206
545309;Kožichovice;6113;CZ0634
559067;Kožlany;3206;CZ0325
561550;Kožlí;3108;CZ0314
568902;Kožlí;6111;CZ0631
503304;Kožušany-Tážaly;7107;CZ0712
593184;Kožušice;6205;CZ0646
565067;Krabčice;4211;CZ0423
548618;Kraborovice;6104;CZ0631
587435;Krahulčí;6112;CZ0632
550710;Krahulov;6113;CZ0634
